Alternatives
######################################
100.0,100.0,100.0,100.0,100.0,75.3
41.8,82.8,79.8,71.1,70.9,51.9
68.4,80.7,60.6,73.6,61.5,67.1
66.8,79.4,65.3,67.5,68.1,55.9
79.1,96.6,50.8,56.2,66.5,55.2
52.1,88.5,57.1,46.2,44.2,68.1
48.5,66.7,49.3,60.0,44.9,100.0
65.1,65.9,51.6,55.0,69.1,33.1
61.4,86.3,48.4,43.0,50.7,41.5
51.0,54.9,52.8,52.7,72.7,43.0
48.8,50.4,51.0,61.5,62.9,37.7
30.2,47.1,52.8,50.9,71.3,31.7
37.6,49.8,50.4,46.9,61.0,39.7
19.7,35.5,56.1,55.7,65.0,36.5
21.7,31.6,53.0,53.1,71.6,29.0
32.4,33.8,49.6,44.6,66.9,37.3
38.7,33.6,44.0,47.8,70.2,28.7
0.0,39.9,46.8,56.5,59.9,34.9
30.2,35.5,38.4,46.7,55.6,45.8
28.8,29.5,39.2,40.7,71.6,31.5
31.6,14.1,40.6,52.6,73.0,29.2
14.9,35.8,43.7,38.0,62.5,38.0
35.3,0.0,56.2,42.4,77.3,25.6
20.4,17.2,38.8,42.2,80.5,29.6
31.6,34.8,40.2,37.4,63.2,24.5
30.2,37.2,34.4,35.0,61.2,23.8
28.8,31.9,36.1,42.4,56.6,23.4
15.8,22.1,50.3,39.5,58.2,28.7
30.7,36.2,35.8,36.0,54.4,28.5
30.2,16.3,47.3,34.5,65.1,26.2
15.8,14.9,50.2,40.6,61.9,23.7
19.0,24.9,40.7,44.2,52.1,26.1
17.5,59.8,30.3,44.2,20.8,38.9
12.9,34.1,37.1,40.1,46.1,34.8
34.5,27.4,25.8,30.2,60.0,23.8
9.1,16.3,40.4,36.3,61.1,25.6
15.8,18.8,34.2,34.0,63.9,24.4
19.0,32.6,28.0,28.2,57.8,25.9
16.6,16.3,38.6,36.3,55.7,26.0
22.3,18.8,27.1,32.0,61.1,36.2
14.9,35.1,38.7,28.8,38.6,36.9
31.1,54.3,16.8,18.5,48.4,26.5
19.7,20.0,31.9,32.5,52.5,26.0
17.5,13.3,29.3,26.7,65.9,29.7
21.1,24.9,25.8,32.5,51.8,25.8
19.0,34.5,30.3,37.2,35.8,22.2
22.9,26.6,24.8,22.4,51.8,37.0
0.0,29.3,35.0,31.5,46.0,27.8
13.9,25.3,23.7,27.5,52.2,32.2
26.3,19.1,20.3,31.7,51.3,32.1
0.0,31.7,34.8,22.8,52.3,19.7
10.5,18.8,34.5,30.1,49.8,24.5
35.7,21.6,22.3,23.7,48.6,31.2
15.8,29.0,28.4,22.8,51.5,18.9
0.0,0.0,41.0,35.1,59.3,26.1
5.3,24.0,27.1,29.3,52.1,25.1
23.5,20.0,30.0,24.6,47.7,27.0
10.5,0.0,42.3,33.0,54.7,22.6
21.7,21.0,27.6,19.3,53.7,24.9
13.9,23.1,27.7,25.8,49.5,22.2
18.2,27.4,18.4,25.8,49.5,26.7
32.4,31.6,28.6,15.6,34.4,34.0
7.4,16.3,25.7,34.2,46.3,29.5
12.9,0.0,38.3,25.5,60.6,18.8
19.0,0.0,39.8,19.2,61.9,18.5
22.3,28.2,18.9,29.0,37.8,28.3
50.2,28.0,11.2,16.8,26.8,59.8
31.1,0.0,22.8,27.1,59.4,26.2
18.2,32.6,15.9,16.5,50.0,25.9
5.3,13.3,26.9,19.6,57.1,33.9
32.9,28.2,19.6,21.3,37.2,27.8
11.8,11.5,29.9,27.0,50.3,21.9
12.9,16.3,24.2,20.0,52.3,29.6
11.8,22.1,12.3,26.7,51.9,29.8
14.9,13.3,26.2,26.7,43.6,32.6
13.9,19.2,24.8,22.8,45.1,29.1
18.2,9.4,25.7,23.7,48.4,33.3
9.1,0.0,30.9,29.9,54.4,22.3
24.7,27.4,18.1,20.3,39.9,25.3
24.1,37.6,15.2,19.1,33.3,27.1
17.5,0.0,30.9,22.0,60.4,17.5
16.6,21.7,28.1,24.6,30.0,34.6
0.0,18.8,23.0,19.9,52.6,32.0
42.4,33.0,0.0,9.7,47.9,30.7
12.9,0.0,22.0,21.7,61.4,27.8
14.9,0.0,27.2,30.7,48.4,20.5
0.0,11.5,26.5,27.2,47.3,18.7
0.0,20.0,22.2,27.3,42.5,19.1
13.9,14.1,22.9,15.3,47.9,28.4
12.9,18.8,23.2,15.5,45.7,22.6
19.7,16.3,17.4,20.8,39.4,34.4
25.2,7.7,25.2,24.0,40.7,21.5
0.0,0.0,37.9,34.3,29.4,37.3
15.8,19.8,17.4,21.9,40.5,25.2
25.8,28.8,13.9,17.7,35.5,21.2
0.0,0.0,29.5,19.1,54.9,29.1
0.0,0.0,26.1,29.5,43.3,38.6
0.0,0.0,34.3,23.2,50.2,20.8
12.9,0.0,31.0,22.2,43.9,28.0
0.0,0.0,27.8,17.5,55.3,32.6
