Alternatives
######################################
1093.0,0.6,177.10000000000002,95.8,98.0,52.3,63.2
1094.0,1.9,176.3,95.0,96.6,61.8,74.9
1093.0,3.8,167.9,96.3,97.0,53.6,66.4
1095.0,5.1,166.8,95.5,96.6,58.7,66.4
1096.0,4.1,174.5,100.0,100.0,54.6,67.7
1096.0,6.5,161.20000000000002,86.5,87.3,60.3,67.9
1094.0,6.2,167.9,87.7,90.5,58.5,70.6
1094.0,6.7,162.4,77.5,82.9,47.5,59.3
1096.0,7.8,165.20000000000002,97.4,96.7,61.2,68.7
1096.0,4.0,174.70000000000002,71.2,80.5,39.6,59.5
1096.0,9.2,162.3,100.0,100.0,55.7,64.0
1096.0,11.5,163.5,91.0,91.6,70.5,77.4
1094.0,6.0,179.5,74.1,81.0,58.8,77.2
1094.0,3.3,179.5,72.2,79.2,51.3,67.8
1094.0,3.3,184.8,72.2,79.2,51.3,67.8
1088.0,5.7,179.10000000000002,78.0,83.2,50.7,61.6
1095.0,4.9,185.9,99.9,99.7,51.1,68.3
1096.0,10.6,166.8,66.8,73.1,52.5,65.8
1089.0,8.3,176.5,100.0,100.0,50.7,64.6
1098.0,7.8,182.3,84.4,87.3,57.9,69.1
1094.0,12.1,174.3,94.3,94.6,58.8,71.8
1092.0,12.6,173.5,47.7,48.2,54.9,66.2
1091.0,8.2,184.9,80.5,78.6,53.1,68.1
1090.0,5.5,192.3,76.0,81.7,56.0,71.1
1089.0,10.6,181.4,89.1,94.3,55.8,67.3
1073.0,2.2,188.5,77.0,89.1,50.1,72.1
1089.0,14.5,176.60000000000002,100.0,100.0,61.6,71.0
1094.0,5.4,193.20000000000002,87.0,85.8,48.8,70.4
1085.0,2.5,188.8,55.5,41.9,30.0,76.4
1097.0,12.2,182.70000000000002,79.4,85.5,48.9,64.9
1095.0,11.9,183.8,59.5,67.0,44.2,62.5
1087.0,12.7,179.0,85.0,93.6,44.7,58.4
1099.0,20.6,174.70000000000002,87.0,92.2,50.1,63.1
1092.0,25.3,173.4,95.0,95.3,62.0,73.8
1093.0,15.9,186.10000000000002,99.1,99.5,51.1,68.6
1093.0,18.3,171.5,40.2,55.6,43.1,67.5
1089.0,16.8,185.0,100.0,100.0,56.2,68.9
1073.0,23.0,185.0,63.9,67.8,52.6,75.3
1087.0,13.5,186.8,98.9,99.0,54.9,67.6
1093.0,15.2,187.5,84.2,94.7,43.0,57.3
1084.0,16.9,170.8,58.4,73.6,44.5,60.9
1092.0,25.8,181.3,99.8,99.9,55.7,68.7
1068.0,8.6,181.20000000000002,58.7,71.9,63.9,78.3
1092.0,15.1,185.5,44.9,69.8,34.1,57.3
1086.0,12.1,194.70000000000002,97.9,98.7,44.8,60.0
1071.0,5.7,190.60000000000002,65.1,71.3,44.4,75.5
1095.0,35.9,184.4,93.0,95.7,47.9,59.0
1095.0,35.9,194.5,93.0,95.7,47.9,59.0
1079.0,15.3,184.10000000000002,81.8,87.9,44.9,65.5
1091.0,18.2,191.8,68.6,78.2,37.9,66.3
1092.0,27.6,187.3,73.1,61.2,46.5,92.0
1054.0,4.6,173.5,32.8,46.1,25.1,70.9
1069.0,4.2,198.9,27.3,32.7,56.2,77.5
1079.0,29.3,184.0,93.6,96.6,37.6,44.2
1078.0,13.8,189.8,56.7,51.4,39.2,86.9
1074.0,29.9,184.70000000000002,95.3,98.8,67.7,77.9
1089.0,10.6,195.20000000000002,47.2,57.1,29.0,82.6
1076.0,25.7,190.3,89.6,92.5,57.1,71.7
1072.0,31.0,185.4,95.1,94.8,56.3,68.9
1084.0,10.2,184.9,60.5,70.3,20.2,78.3
1077.0,25.7,193.0,91.7,95.9,53.2,66.9
1063.0,28.5,188.10000000000002,91.2,87.6,69.3,79.3
1074.0,40.0,189.20000000000002,93.7,97.4,62.9,69.6
1077.0,35.4,179.8,93.7,97.4,62.9,69.6
1051.0,29.0,180.5,59.4,71.2,73.0,82.2
1086.0,58.3,193.3,54.4,50.3,55.6,76.8
1071.0,27.1,194.10000000000002,94.0,95.0,54.2,72.6
1032.0,18.7,189.9,85.3,84.1,56.6,69.3
1067.0,31.0,192.8,86.1,92.0,48.7,64.9
1078.0,55.3,189.0,73.3,76.4,49.2,74.8
1062.0,60.8,171.5,50.7,50.5,46.6,79.0
1025.0,29.3,181.5,94.5,96.8,56.0,79.5
1020.0,43.1,155.9,74.3,78.8,43.4,70.0
1048.0,48.4,185.20000000000002,89.5,87.7,65.9,76.6
1048.0,49.3,179.10000000000002,89.5,87.7,65.9,76.6
1056.0,42.8,189.60000000000002,95.1,91.2,58.9,77.1
1080.0,30.9,190.4,39.0,60.0,29.4,70.8
1071.0,16.9,199.0,72.7,76.4,35.1,76.3
1016.0,34.8,180.10000000000002,59.7,60.9,53.0,75.5
1051.0,63.4,167.70000000000002,55.7,60.6,45.1,79.9
1031.0,54.4,168.0,56.3,57.6,47.5,75.0
1074.0,41.0,198.70000000000002,35.7,40.8,64.3,80.7
1074.0,41.0,182.9,29.7,23.2,64.3,80.7
